,Unnamed: 0_x,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season,Unnamed: 0_y,name,Unnamed: 0,Standings,Played,Wins,Draw,Lost,GoalsFor,GoalsAgainst,GoalDifference,Points
7258,581,3106,Saido,Berahino,29.0,Burundi,180 cm,82 kg,False,60,WestBromwichAlbion,31.0,17.0,1742.0,Attacker,6.65,False,14.0,10.0,18.0,34.0,11.0,4.0,0.0,,,385.0,18.0,49.0,18.0,1.0,7.0,188.0,69.0,27.0,19.0,,24.0,18.0,0.0,0.0,0.0,1.0,,0.0,2.0,,15/16,42,Riyad Mahrez,113.0,14.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,43.0
7259,582,17357,Joshua Anthony,Vickers,27.0,England,193 cm,72 kg,False,76,SwanseaCity,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,111.0,12.0,38.0,12.0,11.0,15.0,42.0,52.0,-10.0,47.0
7260,583,17601,Hiram Kojo Kwarteng,Boateng,26.0,England,183 cm,70 kg,False,52,CrystalPalace,1.0,0.0,18.0,Midfielder,6.3,False,1.0,0.0,3.0,1.0,0.0,0.0,,,,3.0,0.0,75.0,,0.0,0.0,4.0,0.0,1.0,0.0,,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,114.0,15.0,38.0,11.0,9.0,18.0,39.0,51.0,-12.0,42.0
7261,584,18803,Nathaniel,Chalobah,28.0,England,187 cm,80 kg,False,49,Chelsea,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,109.0,10.0,38.0,12.0,14.0,12.0,59.0,53.0,6.0,50.0
7262,585,18857,Connor Neil Ralph,Wickham,29.0,England,191 cm,90 kg,False,52,CrystalPalace,21.0,15.0,1324.0,Attacker,6.795238,False,6.0,10.0,6.0,34.0,9.0,5.0,0.0,3.0,,277.0,12.0,55.0,13.0,3.0,4.0,276.0,93.0,15.0,8.0,,19.0,32.0,1.0,0.0,0.0,,,1.0,0.0,,15/16,42,Riyad Mahrez,114.0,15.0,38.0,11.0,9.0,18.0,39.0,51.0,-12.0,42.0
7263,586,19145,Oluwatosin,Adarabioyo,25.0,England,196 cm,80 kg,False,50,ManchesterCity,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,103.0,4.0,38.0,19.0,9.0,10.0,71.0,41.0,30.0,66.0
7264,587,19324,George William,Byers,26.0,Scotland,180 cm,73 kg,False,38,Watford,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,112.0,13.0,38.0,12.0,9.0,17.0,40.0,50.0,-10.0,45.0
7265,588,19393,Josh,Onomah,25.0,England,185 cm,70 kg,False,47,TottenhamHotspur,8.0,0.0,75.0,Midfielder,6.375,False,8.0,0.0,15.0,3.0,2.0,0.0,0.0,,,34.0,1.0,53.0,4.0,0.0,1.0,9.0,5.0,2.0,1.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,102.0,3.0,38.0,19.0,13.0,6.0,69.0,35.0,34.0,70.0
7266,589,19480,Harrison,Reed,27.0,England,181 cm,72 kg,False,41,Southampton,1.0,0.0,10.0,Midfielder,6.2,False,1.0,0.0,7.0,,,0.0,0.0,,,9.0,,7.0,1.0,,,4.0,2.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,105.0,6.0,38.0,18.0,9.0,11.0,59.0,41.0,18.0,63.0
7267,590,19507,James Joseph,McClean,33.0,Republic of Ireland,180 cm,70 kg,False,60,WestBromwichAlbion,35.0,28.0,2414.0,Defender,6.608571,False,7.0,8.0,7.0,28.0,9.0,2.0,0.0,2.0,,483.0,30.0,46.0,69.0,7.0,32.0,419.0,202.0,61.0,38.0,,39.0,36.0,7.0,0.0,1.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,113.0,14.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,43.0
7268,591,19549,Antonee,Robinson,25.0,USA,176 cm,70 kg,False,45,Everton,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,110.0,11.0,38.0,11.0,14.0,13.0,59.0,55.0,4.0,47.0
7269,592,19745,William David,Keane,29.0,Republic of Ireland,188 cm,78 kg,False,33,ManchesterUnited,1.0,0.0,4.0,Attacker,6.3,False,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,104.0,5.0,38.0,19.0,9.0,10.0,49.0,35.0,14.0,66.0
7270,593,20179,Daniel Tan,Barlaser,25.0,England,184 cm,62 kg,False,34,NewcastleUnited,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,117.0,18.0,38.0,9.0,10.0,19.0,44.0,65.0,-21.0,37.0
7271,594,20268,Jason Sean,McCarthy,27.0,England,186 cm,80 kg,False,41,Southampton,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,105.0,6.0,38.0,18.0,9.0,11.0,59.0,41.0,18.0,63.0
7272,595,20403,Conor James,Grant,27.0,England,176 cm,80 kg,False,45,Everton,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,110.0,11.0,38.0,11.0,14.0,13.0,59.0,55.0,4.0,47.0
7273,596,38700,Sulaiman Borbor,Kaikai,27.0,Sierra Leone,182 cm,73 kg,False,52,CrystalPalace,1.0,0.0,44.0,Attacker,6.9,False,1.0,0.0,1.0,3.0,1.0,0.0,,,,12.0,2.0,92.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,114.0,15.0,38.0,11.0,9.0,18.0,39.0,51.0,-12.0,42.0
7274,597,82140,Brendan Joel,Zibusiso Galloway,26.0,Zimbabwe,188 cm,87 kg,False,45,Everton,15.0,14.0,1223.0,Defender,6.8,False,1.0,4.0,7.0,6.0,0.0,0.0,0.0,1.0,,373.0,4.0,36.0,50.0,5.0,21.0,149.0,93.0,13.0,7.0,,29.0,9.0,2.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,110.0,11.0,38.0,11.0,14.0,13.0,59.0,55.0,4.0,47.0
7275,598,82251,Jonathan,Maddison,28.0,England,183 cm,76 kg,False,46,LeicesterCity,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,15/16,42,Riyad Mahrez,100.0,1.0,38.0,23.0,12.0,3.0,68.0,36.0,32.0,81.0
7276,599,82481,Callum Dylan,Williams,25.0,England,180 cm,64 kg,False,34,NewcastleUnited,0.0,0.0,0.0,Defender,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,117.0,18.0,38.0,9.0,10.0,19.0,44.0,65.0,-21.0,37.0
7277,600,1758,Jermain Colin,Defoe,40.0,England,171 cm,65 kg,False,746,Sunderland,33.0,28.0,2550.0,Attacker,6.993939,False,5.0,5.0,9.0,78.0,39.0,15.0,0.0,1.0,,360.0,22.0,54.0,17.0,0.0,2.0,193.0,78.0,36.0,18.0,,35.0,17.0,3.0,0.0,0.0,1.0,,1.0,0.0,,15/16,42,Riyad Mahrez,116.0,17.0,38.0,9.0,12.0,17.0,48.0,62.0,-14.0,39.0
7278,601,2281,Gary,Cahill,37.0,England,193 cm,86 kg,False,49,Chelsea,23.0,21.0,1955.0,Defender,6.873913000000001,False,2.0,0.0,12.0,13.0,4.0,2.0,0.0,1.0,,694.0,3.0,60.0,22.0,34.0,36.0,180.0,113.0,5.0,3.0,,21.0,17.0,2.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,109.0,10.0,38.0,12.0,14.0,12.0,59.0,53.0,6.0,50.0
7279,602,2825,Aleksandar,Mitrović,28.0,Serbia,187 cm,90 kg,False,34,NewcastleUnited,34.0,22.0,2114.0,Attacker,6.855882000000001,False,12.0,8.0,14.0,74.0,30.0,9.0,0.0,4.0,,578.0,30.0,52.0,24.0,6.0,7.0,432.0,173.0,33.0,16.0,,52.0,50.0,4.0,0.0,2.0,1.0,,2.0,0.0,,15/16,42,Riyad Mahrez,117.0,18.0,38.0,9.0,10.0,19.0,44.0,65.0,-21.0,37.0
7280,603,17365,Harry,Toffolo,27.0,England,183 cm,71 kg,False,71,NorwichCity,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,118.0,19.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,34.0
7281,604,18869,Adam,Smith,31.0,England,180 cm,78 kg,False,35,Bournemouth,31.0,22.0,2093.0,Defender,6.872413000000001,False,9.0,2.0,10.0,12.0,4.0,2.0,0.0,,,803.0,15.0,56.0,71.0,5.0,44.0,328.0,189.0,75.0,46.0,,51.0,33.0,5.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,115.0,16.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,42.0
7282,605,18878,Junior,Stanislas,33.0,England,183 cm,76 kg,False,35,Bournemouth,21.0,17.0,1440.0,Midfielder,6.952380000000001,False,4.0,9.0,7.0,40.0,10.0,3.0,0.0,2.0,,548.0,34.0,67.0,29.0,1.0,17.0,191.0,88.0,72.0,32.0,,13.0,11.0,1.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,115.0,16.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,42.0
7283,606,18889,Freddie,Woodman,25.0,England,188 cm,83 kg,False,34,NewcastleUnited,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,13.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,15/16,42,Riyad Mahrez,117.0,18.0,38.0,9.0,10.0,19.0,44.0,65.0,-21.0,37.0
7284,607,18921,Robbie,Brady,30.0,Republic of Ireland,176 cm,71 kg,False,71,NorwichCity,36.0,34.0,2988.0,Midfielder,6.983333,False,2.0,6.0,2.0,47.0,19.0,3.0,0.0,2.0,,934.0,56.0,52.0,101.0,3.0,57.0,379.0,211.0,80.0,52.0,,18.0,41.0,3.0,0.0,0.0,,1.0,0.0,0.0,,15/16,42,Riyad Mahrez,118.0,19.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,34.0
7285,608,19051,Alex David,Pritchard,29.0,England,171 cm,62 kg,False,60,WestBromwichAlbion,2.0,0.0,61.0,Midfielder,,False,2.0,0.0,8.0,,,0.0,0.0,,,3.0,,3.0,,,,1.0,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,113.0,14.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,43.0
7286,609,19111,Jamal,Blackman,29.0,England,199 cm,93 kg,False,49,Chelsea,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,15/16,42,Riyad Mahrez,109.0,10.0,38.0,12.0,14.0,12.0,59.0,53.0,6.0,50.0
7287,610,19184,Thomas James,Carroll,30.0,England,177 cm,71 kg,False,47,TottenhamHotspur,19.0,4.0,503.0,Midfielder,6.646666000000001,False,15.0,3.0,28.0,5.0,3.0,1.0,0.0,,,291.0,9.0,61.0,15.0,1.0,14.0,59.0,23.0,5.0,2.0,,3.0,8.0,3.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,102.0,3.0,38.0,19.0,13.0,6.0,69.0,35.0,34.0,70.0
7288,611,19334,Bersant,Celina,26.0,Kosovo,181 cm,60 kg,False,50,ManchesterCity,1.0,0.0,13.0,Midfielder,7.3,False,1.0,0.0,3.0,0.0,0.0,0.0,,1.0,,12.0,2.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,103.0,4.0,38.0,19.0,9.0,10.0,71.0,41.0,30.0,66.0
7289,612,19386,Rolando,Aarons,27.0,England,178 cm,76 kg,False,34,NewcastleUnited,10.0,3.0,375.0,Attacker,6.466666,False,7.0,1.0,13.0,2.0,1.0,1.0,0.0,1.0,,101.0,5.0,51.0,13.0,2.0,6.0,63.0,29.0,15.0,5.0,,8.0,9.0,1.0,0.0,0.0,,1.0,0.0,0.0,,15/16,42,Riyad Mahrez,117.0,18.0,38.0,9.0,10.0,19.0,44.0,65.0,-21.0,37.0
7290,613,19408,Reece,Burke,26.0,England,188 cm,81 kg,False,48,WestHamUnited,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,106.0,7.0,38.0,16.0,14.0,8.0,65.0,51.0,14.0,62.0
7291,614,19429,Fraizer,Campbell,35.0,England,172 cm,82 kg,False,52,CrystalPalace,11.0,4.0,359.0,Attacker,6.354545,False,7.0,4.0,19.0,4.0,1.0,0.0,0.0,,,63.0,1.0,51.0,3.0,0.0,4.0,50.0,15.0,7.0,3.0,,2.0,8.0,1.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,114.0,15.0,38.0,11.0,9.0,18.0,39.0,51.0,-12.0,42.0
7292,615,19901,Lynden Jack,Gooch,27.0,USA,173 cm,69 kg,False,746,Sunderland,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,116.0,17.0,38.0,9.0,12.0,17.0,48.0,62.0,-14.0,39.0
7293,616,19907,Aiden John,McGeady,36.0,Republic of Ireland,180 cm,71 kg,False,45,Everton,0.0,0.0,0.0,Attacker,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,110.0,11.0,38.0,11.0,14.0,13.0,59.0,55.0,4.0,47.0
7294,617,20111,Cameron Mark Thomas,Brannagan,26.0,England,180 cm,71 kg,False,40,Liverpool,3.0,1.0,112.0,Midfielder,6.9,False,2.0,0.0,4.0,1.0,1.0,0.0,0.0,,,116.0,3.0,94.0,5.0,1.0,2.0,16.0,7.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,107.0,8.0,38.0,16.0,12.0,10.0,63.0,50.0,13.0,60.0
7295,618,20112,Marcus,Browne,25.0,England,178 cm,74 kg,False,48,WestHamUnited,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,106.0,7.0,38.0,16.0,14.0,8.0,65.0,51.0,14.0,62.0
7296,619,47521,Patrick John Joseph,Roberts,25.0,England,168 cm,58 kg,False,50,ManchesterCity,1.0,0.0,4.0,Midfielder,6.7,False,1.0,0.0,8.0,,,0.0,0.0,,,3.0,,3.0,,,,1.0,1.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,103.0,4.0,38.0,19.0,9.0,10.0,71.0,41.0,30.0,66.0
7297,620,17947,Liam Christian James,O'Neil,29.0,England,180 cm,80 kg,False,60,WestBromwichAlbion,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,113.0,14.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,43.0
7298,621,18863,Steve,Cook,31.0,England,185 cm,82 kg,False,35,Bournemouth,36.0,36.0,3196.0,Defender,7.027777,False,0.0,1.0,1.0,25.0,8.0,4.0,0.0,,,1391.0,6.0,66.0,33.0,35.0,82.0,263.0,166.0,4.0,3.0,,8.0,15.0,5.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,115.0,16.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,42.0
7299,622,18871,Matthew David,Butcher,25.0,England,188 cm,83 kg,False,35,Bournemouth,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,115.0,16.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,42.0
7300,623,18884,Sam,Surridge,24.0,England,191 cm,77 kg,False,35,Bournemouth,0.0,0.0,0.0,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,115.0,16.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,42.0
7301,624,19155,Kyle Hakeem,Edwards,24.0,England,173 cm,64 kg,False,60,WestBromwichAlbion,0.0,0.0,0.0,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,113.0,14.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,43.0
7302,625,19156,Sam,Field,24.0,England,191 cm,90 kg,False,60,WestBromwichAlbion,1.0,0.0,4.0,Midfielder,,False,1.0,0.0,2.0,0.0,0.0,0.0,,,,1.0,0.0,50.0,,0.0,0.0,2.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,113.0,14.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,43.0
7303,626,19158,Wesley,Hoolahan,40.0,Republic of Ireland,168 cm,71 kg,False,71,NorwichCity,30.0,25.0,2006.0,Midfielder,6.84,False,5.0,20.0,11.0,23.0,8.0,4.0,0.0,8.0,,986.0,49.0,63.0,27.0,0.0,15.0,272.0,104.0,63.0,34.0,,40.0,19.0,1.0,0.0,0.0,,,1.0,0.0,,15/16,42,Riyad Mahrez,118.0,19.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,34.0
7304,627,19181,Neil,Taylor,33.0,Wales,176 cm,64 kg,False,76,SwanseaCity,34.0,33.0,2947.0,Defender,6.6,False,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,,1099.0,16.0,58.0,41.0,11.0,63.0,231.0,107.0,24.0,12.0,,27.0,38.0,4.0,0.0,0.0,,1.0,0.0,0.0,,15/16,42,Riyad Mahrez,111.0,12.0,38.0,12.0,11.0,15.0,42.0,52.0,-10.0,47.0
7305,628,19185,Keinan,Davis,24.0,England,191 cm,68 kg,False,66,AstonVilla,0.0,0.0,0.0,Attacker,,False,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,119.0,20.0,38.0,3.0,8.0,27.0,27.0,76.0,-49.0,17.0
7306,629,19216,Bradley,Johnson,35.0,England,178 cm,68 kg,False,71,NorwichCity,4.0,1.0,151.0,Midfielder,6.625,False,3.0,0.0,3.0,5.0,2.0,0.0,0.0,,,67.0,2.0,11.0,5.0,,,29.0,14.0,2.0,,,4.0,4.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,118.0,19.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,34.0
7307,630,19240,Jonathan,Howson,34.0,England,180 cm,76 kg,False,71,NorwichCity,36.0,33.0,2953.0,Midfielder,6.825,False,3.0,5.0,3.0,29.0,9.0,3.0,0.0,4.0,,1083.0,26.0,55.0,76.0,9.0,42.0,355.0,154.0,45.0,28.0,,18.0,27.0,7.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,118.0,19.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,34.0
7308,631,19242,Patrick James,Coleman McNair,27.0,Northern Ireland,183 cm,72 kg,False,33,ManchesterUnited,8.0,3.0,311.0,Midfielder,6.257142,False,5.0,2.0,20.0,3.0,1.0,0.0,0.0,,,157.0,1.0,43.0,9.0,0.0,5.0,55.0,19.0,6.0,0.0,,2.0,4.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,104.0,5.0,38.0,19.0,9.0,10.0,49.0,35.0,14.0,66.0
7309,632,19299,Jack,Colback,33.0,England,177 cm,77 kg,False,34,NewcastleUnited,29.0,28.0,2396.0,Midfielder,7.017241,False,1.0,10.0,1.0,13.0,4.0,1.0,0.0,1.0,,950.0,16.0,65.0,81.0,13.0,63.0,281.0,156.0,12.0,7.0,,44.0,49.0,11.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,117.0,18.0,38.0,9.0,10.0,19.0,44.0,65.0,-21.0,37.0
7310,633,19308,Lewis,Grabban,34.0,England,183 cm,78 kg,False,35,Bournemouth,15.0,4.0,568.0,Attacker,6.533333,False,11.0,2.0,12.0,15.0,7.0,0.0,,,,196.0,3.0,82.0,11.0,1.0,2.0,77.0,27.0,28.0,10.0,,2.0,8.0,2.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,115.0,16.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,42.0
7311,634,19482,Joe,Rothwell,27.0,England,185 cm,77 kg,False,33,ManchesterUnited,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,104.0,5.0,38.0,19.0,9.0,10.0,49.0,35.0,14.0,66.0
7312,635,19865,Lloyd Jeffrey,Isgrove,29.0,Wales,178 cm,72 kg,False,41,Southampton,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,105.0,6.0,38.0,18.0,9.0,11.0,59.0,41.0,18.0,63.0
7313,636,19913,Duncan,Watmore,28.0,England,175 cm,72 kg,False,746,Sunderland,23.0,7.0,906.0,Midfielder,6.577272,False,16.0,3.0,19.0,14.0,8.0,3.0,0.0,1.0,,134.0,12.0,56.0,7.0,0.0,2.0,135.0,52.0,55.0,25.0,,15.0,5.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,116.0,17.0,38.0,9.0,12.0,17.0,48.0,62.0,-14.0,39.0
7314,637,20389,Lloyd Richard,Jones,27.0,England,190 cm,75 kg,False,40,Liverpool,0.0,0.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,107.0,8.0,38.0,16.0,12.0,10.0,63.0,50.0,13.0,60.0
7315,638,48098,Charlie,Colkett,26.0,England,175 cm,74 kg,False,49,Chelsea,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,15/16,42,Riyad Mahrez,109.0,10.0,38.0,12.0,14.0,12.0,59.0,53.0,6.0,50.0
7316,639,50188,Cameron,Jerome,36.0,England,185 cm,85 kg,False,71,NorwichCity,34.0,19.0,1775.0,Attacker,6.561764,False,15.0,13.0,19.0,45.0,11.0,3.0,0.0,2.0,,317.0,8.0,46.0,11.0,0.0,6.0,278.0,107.0,30.0,12.0,,10.0,36.0,2.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,118.0,19.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,34.0
7317,640,3032,Benik,Afobe,29.0,Congo DR,183 cm,78 kg,False,35,Bournemouth,15.0,12.0,937.0,Attacker,6.573333,False,3.0,10.0,3.0,14.0,5.0,4.0,,,,196.0,12.0,86.0,5.0,0.0,2.0,105.0,29.0,17.0,5.0,,9.0,15.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,115.0,16.0,38.0,11.0,9.0,18.0,45.0,67.0,-22.0,42.0
7318,641,18841,Pape,N'Diaye Souaré,32.0,Senegal,178 cm,68 kg,False,52,CrystalPalace,34.0,34.0,3016.0,Defender,6.711764,False,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,,941.0,27.0,58.0,32.0,16.0,84.0,205.0,105.0,39.0,17.0,,32.0,25.0,6.0,0.0,1.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,114.0,15.0,38.0,11.0,9.0,18.0,39.0,51.0,-12.0,42.0
7319,642,18952,Charlie,Austin,33.0,England,188 cm,84 kg,False,41,Southampton,7.0,2.0,208.0,Attacker,6.7,False,5.0,2.0,8.0,8.0,2.0,1.0,,,,32.0,1.0,58.0,5.0,0.0,0.0,51.0,22.0,2.0,1.0,,7.0,3.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,105.0,6.0,38.0,18.0,9.0,11.0,59.0,41.0,18.0,63.0
7320,643,19143,Sam,Johnstone,29.0,England,193 cm,85 kg,False,33,ManchesterUnited,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,15/16,42,Riyad Mahrez,104.0,5.0,38.0,19.0,9.0,10.0,49.0,35.0,14.0,66.0
7321,644,19167,Jonathan Kisolokele,Leko,23.0,England,182 cm,75 kg,False,60,WestBromwichAlbion,5.0,3.0,271.0,Attacker,6.38,False,2.0,2.0,5.0,0.0,0.0,0.0,,1.0,,41.0,2.0,51.0,9.0,0.0,4.0,58.0,24.0,18.0,11.0,,4.0,7.0,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,113.0,14.0,38.0,10.0,13.0,15.0,34.0,48.0,-14.0,43.0
7322,645,19213,George,Evans,28.0,England,184 cm,,False,50,ManchesterCity,0.0,0.0,0.0,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,15/16,42,Riyad Mahrez,103.0,4.0,38.0,19.0,9.0,10.0,71.0,41.0,30.0,66.0
